0.0,95.46,128.1,118.4,1111.0,1578.0,1878.0,2244.0,2798.0,3255.0,3889.0,4473.0,4774.0,5267.0,5713.0,5965.0,5823.0,4252.0,2130.0
0.0,95.73,128.7,119.0,1117.0,1579.0,1878.0,2245.0,2800.0,3258.0,3893.0,4476.0,4780.0,5274.0,5721.0,5974.0,5831.0,4259.0,2136.0
0.0,96.01,129.2,119.5,1119.0,1474.0,1714.0,2214.0,2405.0,2794.0,3466.0,3993.0,4790.0,5285.0,5733.0,5985.0,5843.0,4268.0,2142.0
0.0,96.28,129.8,120.1,1109.0,1473.0,1715.0,2218.0,2409.0,2799.0,3473.0,4000.0,4799.0,5294.0,5743.0,5996.0,5855.0,4278.0,2147.0
0.0,96.55,130.3,120.6,1115.0,1478.0,1719.0,2222.0,2413.0,2804.0,3479.0,4008.0,4807.0,5304.0,5753.0,6008.0,5867.0,4288.0,2153.0
0.0,96.81,130.8,121.2,1120.0,1481.0,1722.0,2226.0,2417.0,2808.0,3485.0,4015.0,4816.0,5314.0,5765.0,6021.0,5881.0,4300.0,2158.0
0.0,97.05,131.3,121.6,1124.0,1484.0,1724.0,2229.0,2421.0,2812.0,3492.0,4023.0,4826.0,5324.0,5777.0,6034.0,5896.0,4312.0,2162.0
0.0,97.28,131.7,122.1,1127.0,1485.0,1725.0,2231.0,2424.0,2816.0,3498.0,4030.0,4835.0,5335.0,5789.0,6047.0,5911.0,4324.0,2167.0
0.0,97.48,132.1,122.4,1129.0,1487.0,1727.0,2234.0,2428.0,2822.0,3507.0,4041.0,4848.0,5350.0,5807.0,6068.0,5934.0,4343.0,2170.0
0.0,97.66,132.4,122.8,1133.0,1491.0,1732.0,2242.0,2440.0,2838.0,3528.0,4068.0,4877.0,5384.0,5847.0,6114.0,5987.0,4389.0,2174.0
0.0,97.8,132.7,123.0,1136.0,1494.0,1736.0,2248.0,2448.0,2848.0,3543.0,4088.0,4900.0,5411.0,5877.0,6149.0,6027.0,4420.0,2176.0
0.0,97.91,132.9,123.2,1136.0,1493.0,1736.0,2250.0,2452.0,2854.0,3552.0,4099.0,4913.0,5426.0,5895.0,6169.0,6049.0,4438.0,2178.0
0.0,97.98,133.0,123.3,1137.0,1493.0,1737.0,2252.0,2456.0,2860.0,3560.0,4110.0,4925.0,5440.0,5911.0,6188.0,6069.0,4453.0,2179.0
0.0,98.0,133.1,123.4,1140.0,1495.0,1739.0,2255.0,2460.0,2866.0,3568.0,4121.0,4937.0,5454.0,5926.0,6206.0,6089.0,4469.0,2179.0
0.0,97.46,133.5,125.5,1174.0,1519.0,1760.0,2275.0,2479.0,2884.0,3587.0,4141.0,4956.0,5474.0,5947.0,6228.0,6112.0,4486.0,2179.0
0.0,95.54,134.3,126.9,1193.0,1526.0,1765.0,2280.0,2484.0,2891.0,3596.0,4152.0,4968.0,5487.0,5961.0,6244.0,6130.0,4500.0,2178.0
0.0,92.73,134.2,126.8,1172.0,1519.0,1764.0,2282.0,2489.0,2897.0,3604.0,4162.0,4978.0,5499.0,5975.0,6259.0,6147.0,4513.0,2177.0
0.0,89.63,133.5,126.5,1176.0,1524.0,1769.0,2288.0,2495.0,2905.0,3613.0,4173.0,4988.0,5510.0,5987.0,6273.0,6163.0,4525.0,2174.0
0.0,86.75,132.3,126.1,1179.0,1528.0,1775.0,2294.0,2502.0,2913.0,3622.0,4183.0,4997.0,5521.0,5999.0,6287.0,6177.0,4536.0,2171.0
0.0,84.47,130.5,125.4,1179.0,1531.0,1780.0,2301.0,2509.0,2921.0,3630.0,4193.0,5006.0,5531.0,6011.0,6299.0,6191.0,4547.0,2168.0
0.0,82.77,128.1,124.2,1174.0,1533.0,1785.0,2308.0,2517.0,2930.0,3640.0,4204.0,5015.0,5542.0,6022.0,6311.0,6204.0,4556.0,2164.0
0.0,80.94,124.7,122.1,1160.0,1530.0,1789.0,2315.0,2526.0,2940.0,3651.0,4216.0,5025.0,5553.0,6033.0,6323.0,6216.0,4564.0,2160.0
0.0,78.98,120.5,118.9,1132.0,1518.0,1787.0,2321.0,2535.0,2951.0,3664.0,4231.0,5038.0,5568.0,6047.0,6338.0,6230.0,4573.0,2156.0
0.0,77.01,115.5,114.1,1084.0,1482.0,1767.0,2313.0,2535.0,2958.0,3675.0,4246.0,5053.0,5585.0,6065.0,6356.0,6248.0,4585.0,2153.0
0.0,75.19,110.3,108.2,1018.0,1407.0,1701.0,2260.0,2497.0,2932.0,3660.0,4238.0,5053.0,5591.0,6075.0,6369.0,6262.0,4595.0,2152.0
0.0,73.69,105.6,102.2,958.8,1299.0,1572.0,2113.0,2354.0,2793.0,3524.0,4109.0,4940.0,5488.0,5985.0,6290.0,6199.0,4560.0,2158.0
0.0,72.63,102.5,98.22,945.5,1237.0,1474.0,1963.0,2179.0,2578.0,3263.0,3808.0,4612.0,5130.0,5614.0,5920.0,5873.0,4346.0,2141.0
0.0,72.12,101.4,97.51,1007.0,1294.0,1537.0,2028.0,2257.0,2661.0,3352.0,3906.0,4705.0,5234.0,5726.0,6036.0,5967.0,4407.0,2101.0
0.0,72.18,102.5,99.81,1104.0,1403.0,1662.0,2172.0,2409.0,2825.0,3536.0,4109.0,4904.0,5436.0,5933.0,6237.0,6145.0,4520.0,2107.0
0.0,72.77,105.2,103.6,1144.0,1455.0,1711.0,2228.0,2458.0,2879.0,3595.0,4170.0,4958.0,5492.0,5981.0,6277.0,6175.0,4533.0,2108.0
0.0,73.77,108.6,107.4,1117.0,1464.0,1722.0,2246.0,2473.0,2895.0,3610.0,4182.0,4964.0,5496.0,5980.0,6271.0,6164.0,4520.0,2106.0
0.0,75.05,112.1,110.5,1145.0,1473.0,1737.0,2263.0,2484.0,2903.0,3612.0,4179.0,4956.0,5485.0,5965.0,6253.0,6143.0,4502.0,2102.0
0.0,76.47,115.3,112.6,1157.0,1488.0,1751.0,2274.0,2489.0,2903.0,3607.0,4170.0,4943.0,5469.0,5946.0,6232.0,6121.0,4484.0,2098.0
0.0,77.91,117.8,114.1,1170.0,1501.0,1760.0,2278.0,2489.0,2899.0,3599.0,4159.0,4929.0,5452.0,5927.0,6210.0,6097.0,4465.0,2094.0
0.0,79.91,119.9,114.9,1180.0,1511.0,1764.0,2278.0,2485.0,2893.0,3590.0,4147.0,4914.0,5435.0,5907.0,6188.0,6074.0,4447.0,2090.0
0.0,82.9,121.5,115.5,1185.0,1517.0,1766.0,2276.0,2481.0,2886.0,3580.0,4134.0,4899.0,5418.0,5889.0,6167.0,6052.0,4430.0,2087.0
0.0,86.42,122.7,115.9,1188.0,1520.0,1766.0,2274.0,2477.0,2879.0,3571.0,4123.0,4886.0,5403.0,5871.0,6147.0,6030.0,4412.0,2085.0
0.0,89.8,123.7,116.2,1189.0,1523.0,1766.0,2272.0,2472.0,2873.0,3562.0,4111.0,4873.0,5388.0,5854.0,6128.0,6009.0,4396.0,2083.0
0.0,92.32,123.9,115.2,1182.0,1526.0,1767.0,2270.0,2469.0,2867.0,3554.0,4101.0,4861.0,5375.0,5838.0,6111.0,5990.0,4380.0,2082.0
0.0,93.47,123.7,113.7,1140.0,1503.0,1748.0,2253.0,2454.0,2854.0,3541.0,4088.0,4850.0,5363.0,5825.0,6096.0,5973.0,4367.0,2081.0
0.0,93.51,123.7,113.7,1111.0,1493.0,1743.0,2248.0,2447.0,2845.0,3528.0,4072.0,4833.0,5345.0,5804.0,6074.0,5949.0,4349.0,2081.0
0.0,93.54,123.7,113.7,1129.0,1508.0,1748.0,2248.0,2445.0,2840.0,3521.0,4063.0,4824.0,5334.0,5792.0,6059.0,5933.0,4336.0,2082.0
0.0,93.59,123.9,113.9,1118.0,1507.0,1746.0,2246.0,2441.0,2836.0,3515.0,4055.0,4817.0,5325.0,5781.0,6046.0,5918.0,4324.0,2084.0
0.0,93.66,124.0,114.1,1109.0,1505.0,1744.0,2242.0,2436.0,2829.0,3506.0,4043.0,4805.0,5312.0,5764.0,6027.0,5896.0,4305.0,2086.0
0.0,93.75,124.3,114.3,1101.0,1501.0,1738.0,2235.0,2425.0,2815.0,3487.0,4019.0,4782.0,5284.0,5731.0,5987.0,5849.0,4266.0,2088.0
0.0,93.87,124.6,114.7,1094.0,1499.0,1736.0,2232.0,2421.0,2808.0,3478.0,4007.0,4771.0,5269.0,5713.0,5966.0,5825.0,4248.0,2092.0
0.0,94.02,124.9,115.0,1091.0,1501.0,1737.0,2232.0,2420.0,2806.0,3474.0,4002.0,4768.0,5265.0,5708.0,5960.0,5818.0,4243.0,2096.0
0.0,94.19,125.3,115.5,1089.0,1502.0,1737.0,2231.0,2418.0,2803.0,3471.0,3998.0,4767.0,5262.0,5705.0,5956.0,5814.0,4241.0,2100.0
0.0,94.38,125.8,115.9,1087.0,1503.0,1737.0,2231.0,2417.0,2802.0,3469.0,3995.0,4767.0,5261.0,5704.0,5955.0,5811.0,4239.0,2105.0
0.0,94.6,126.3,116.4,1088.0,1503.0,1737.0,2231.0,2416.0,2801.0,3467.0,3993.0,4769.0,5262.0,5705.0,5955.0,5812.0,4240.0,2110.0
